label,text,cleaned_text,Topic,Probability,Topic_Label
positive,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",oper profit eur mn eur mn,13,1.0,mn
negative,Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .,peer peugeot fell pct sale rose pct period last year,53,0.16548049552201435,pct
negative,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,pharmaceut group orion corp report fall thirdquart earn hit larger expenditur rd market,41,0.1853646464016027,pharmaceut
negative,"However , the growth margin slowed down due to the financial crisis .",howev growth margin slow due financi crisi,-1,0.0,outlier
positive,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .",signific telest emphasis larg size grow economi well rapid develop tv servic distribut industri poland view attract market,10,0.544712624537123,sale
positive,"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .",reach agreement union flight continu normal finnair spokesman usko maatta said,75,1.0,finnair
positive,"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .",finland insur compani pohjola finnish motorcyclist associ sign agreement aim improv motorcyclist traffic safeti,3,1.0,agreement
positive,"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",helsinki afx nokian tyre report fourth quarter pretax profit mln eur mln back strong sale,50,1.0,tyre
positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",kalnapiliotauro grupe kalnapilistaura group own denmark royal unibrew rais market share percent percent beer sale seven month jump percent million liter,16,0.35033875288268773,beer
positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.2 percent from 23.91 percent , as beer sales for the nine months jumped by 11.4 percent to 52.99 million liters .",kalnapiliotauro grupe kalnapilistaura group own denmark royal unibrew rais market share percent percent beer sale nine month jump percent million liter,16,0.3291350150289762,beer
positive,"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .",marimekko today novemb sign licens agreement swedish chain wherebi marimekko licens popular pattern hm,3,1.0,agreement
positive,More staff has been recruited in Japan to further complement its network of close to 50 service locations in more than 20 countries worldwide .,staff recruit japan complement network close servic locat countri worldwid,8,0.9719565220794592,data
positive,Nokian Capacitors ' equipment will be used to raise the capacity and reliability of the Indian grid .,nokian capacitor equip use rais capac reliabl indian grid,-1,0.0,outlier
positive,Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,rautaruukki corpor stock exchang releas decemb noon ruukki construct engin divis improv adjust oper finland,-1,0.0,outlier
positive,"Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 .",ruukki romania local arm finnish metal produc ruukki increas capit euro mln cash contribut report septemb,17,0.2817178029272671,mine
positive,"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .",stx finland oy sign preliminari agreement build environment friend new generat cruis ferri vike line manag turku finland stockholm sweden withvik line abp,-1,0.0,outlier
positive,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,compani estim net sale increas consider oper result clear posit,113,1.0,aspect
positive,"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side .",tower chose add due go oper summer increas total capac broadsheet tabloid page abil run page product side side,64,1.0,market
positive,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",uponor made oper profit eur mn eur mn made record year,13,0.8183818761895741,mn
positive,"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",baswar corpor stock exchang releas august baswar sign larg deal intern industri group baswar deliv invoic autom solut connect servic intern industri group,-1,0.0,outlier
positive,It estimates the operating profit to further improve from the third quarter .,estim oper profit improv third quarter,102,1.0,improv
positive,Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .,kazgiprotsvetmet outotec finland sign agreement strateg cooper market provid miner process metallurg plant relat servic kazakhstan surround countri,17,0.5547721235940904,mine
positive,Lemcon signed an investment cooperation agreement with the Kaluga regional administration last November .,lemcon sign invest cooper agreement kaluga region administr last novemb,3,1.0,agreement
positive,Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,ruukki forecast annual sale growth posit pretax result,-1,0.0,outlier
positive,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,sale rose pct mln eur back strong volum favour currenc effect,23,0.4562484948575667,mln
positive,The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,growth net sale continu favour middl east africaand asia pacif,10,0.5304565155393184,sale
positive,"The new agreement , which expands a long-established cooperation between the companies , involves the transfer of certain engineering and documentation functions from Larox to Etteplan .",new agreement expand longestablish cooper compani involv transfer certain engin document function larox etteplan,3,1.0,agreement
positive,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,appoint kaupth bank aim coordin capit market activ within group improv overal servic client,1,1.0,bank
neutral,"Cencorp , headquartered in Virkkala , Finland , develops and supplies automation solutions to the electronics and semiconductor industry that enhance productivity .",cencorp headquart virkkala finland develop suppli autom solut electron semiconductor industri enhanc product,33,0.9744028748982226,electron
neutral,"Following the increase , Huhtamaki Oyj 's registered share capital is EUR 358,706,290.00 and the number of shares outstanding is 105,501,850 .",follow increas huhtamaki oyj regist share capit eur number share outstand,4,1.0,share
neutral,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",follow increas huhtamaki regist share capit eur number share outstand,4,1.0,share
neutral,"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .",compani also suppli mw power generat equip number project papua new guinea includ engin wartsila type lihir gold,5,0.9363400835276943,heat
